file_name,class
frame_285_3.txt,1
frame_109_3.txt,1
frame_390_3.txt,0
frame_326_3.txt,1
frame_397_3.txt,1
frame_282_3.txt,1
frame_56_3.txt,1
frame_496_3.txt,1
frame_327_3.txt,0
frame_542_3.txt,0
frame_448_3.txt,1
frame_127_3.txt,1
frame_143_3.txt,1
frame_280_3.txt,1
frame_398_3.txt,1
frame_583_3.txt,1
frame_179_3.txt,0
frame_540_3.txt,1
frame_281_3.txt,1
frame_490_3.txt,1
frame_359_3.txt,1
frame_200_3.txt,0
frame_207_3.txt,0
frame_52_3.txt,0
frame_291_3.txt,0
frame_286_3.txt,1
frame_494_3.txt,1
frame_541_3.txt,0
frame_65_3.txt,1
frame_584_3.txt,0
frame_28_3.txt,0
frame_392_3.txt,0
frame_570_3.txt,1
frame_590_3.txt,1
frame_1_3.txt,0
frame_159_3.txt,1
frame_577_3.txt,1
frame_495_3.txt,1
frame_0_3.txt,1
frame_391_3.txt,1
frame_324_3.txt,1
frame_511_3.txt,1
frame_91_3.txt,0
frame_289_3.txt,0
frame_325_3.txt,1
frame_394_3.txt,1
frame_10_3.txt,1
frame_48_3.txt,0
frame_492_3.txt,1
frame_287_3.txt,0
frame_360_3.txt,0
frame_178_3.txt,1
frame_288_3.txt,1
frame_120_3.txt,1
frame_393_3.txt,1
frame_493_3.txt,1
frame_458_3.txt,1
frame_126_3.txt,1
frame_449_3.txt,1
frame_7_3.txt,0
frame_592_3.txt,1
frame_461_3.txt,1
frame_361_3.txt,0
frame_32_3.txt,0
frame_545_3.txt,0
frame_405_3.txt,1
frame_459_3.txt,0
frame_93_3.txt,0
frame_156_3.txt,0
frame_270_3.txt,0
frame_513_3.txt,1
frame_404_3.txt,1
frame_486_3.txt,1
frame_271_3.txt,0
frame_356_3.txt,1
frame_403_3.txt,1
frame_128_3.txt,0
frame_272_3.txt,0
frame_593_3.txt,0
frame_578_3.txt,0
frame_487_3.txt,0
frame_485_3.txt,1
frame_78_3.txt,1
frame_407_3.txt,0
frame_546_3.txt,0
frame_446_3.txt,0
frame_267_3.txt,0
frame_594_3.txt,1
frame_330_3.txt,0
frame_484_3.txt,0
frame_26_3.txt,0
frame_181_3.txt,1
frame_87_3.txt,1
frame_568_3.txt,0
frame_139_3.txt,1
frame_315_3.txt,0
frame_355_3.txt,0
frame_406_3.txt,1
frame_107_3.txt,0
frame_268_3.txt,0
frame_544_3.txt,1
frame_180_3.txt,1
frame_201_3.txt,0
frame_277_3.txt,1
frame_3_3.txt,1
frame_157_3.txt,1
frame_79_3.txt,1
frame_328_3.txt,0
frame_489_3.txt,1
frame_278_3.txt,1
frame_68_3.txt,1
frame_165_3.txt,1
frame_529_3.txt,1
frame_279_3.txt,1
frame_92_3.txt,1
frame_115_3.txt,0
frame_196_3.txt,1
frame_399_3.txt,1
frame_358_3.txt,1
frame_39_3.txt,0
frame_342_3.txt,0
frame_17_3.txt,0
frame_357_3.txt,0
frame_273_3.txt,0
frame_329_3.txt,1
frame_447_3.txt,1
frame_402_3.txt,1
frame_274_3.txt,1
frame_452_3.txt,1
frame_488_3.txt,1
frame_11_3.txt,0
frame_569_3.txt,1
frame_512_3.txt,1
frame_275_3.txt,0
frame_401_3.txt,1
frame_108_3.txt,1
frame_543_3.txt,0
frame_400_3.txt,0
frame_555_3.txt,0
frame_276_3.txt,0
frame_27_3.txt,0
frame_177_3.txt,1
frame_38_3.txt,1
frame_292_3.txt,0
frame_142_3.txt,1
frame_503_3.txt,1
frame_193_3.txt,0
frame_376_3.txt,0
frame_307_3.txt,1
frame_136_3.txt,1
frame_123_3.txt,1
frame_306_3.txt,0
frame_509_3.txt,0
frame_318_3.txt,1
frame_174_3.txt,1
frame_308_3.txt,1
frame_375_3.txt,1
frame_450_3.txt,1
frame_112_3.txt,0
frame_534_3.txt,1
frame_587_3.txt,0
frame_140_3.txt,1
frame_199_3.txt,0
frame_535_3.txt,1
frame_303_3.txt,0
frame_379_3.txt,1
frame_588_3.txt,1
frame_81_3.txt,0
frame_531_3.txt,1
frame_501_3.txt,1
frame_304_3.txt,0
frame_377_3.txt,1
frame_585_3.txt,0
frame_161_3.txt,0
frame_8_3.txt,0
frame_319_3.txt,1
frame_305_3.txt,1
frame_502_3.txt,1
frame_456_3.txt,1
frame_366_3.txt,1
frame_378_3.txt,1
frame_576_3.txt,0
frame_574_3.txt,1
frame_504_3.txt,1
frame_506_3.txt,1
frame_575_3.txt,1
frame_122_3.txt,1
frame_371_3.txt,1
frame_313_3.txt,0
frame_369_3.txt,0
frame_507_3.txt,1
frame_312_3.txt,0
frame_316_3.txt,1
frame_173_3.txt,1
frame_314_3.txt,0
frame_586_3.txt,1
frame_508_3.txt,1
frame_532_3.txt,1
frame_451_3.txt,1
frame_36_3.txt,0
frame_370_3.txt,0
frame_309_3.txt,1
frame_457_3.txt,1
frame_533_3.txt,1
frame_367_3.txt,0
frame_374_3.txt,1
frame_30_3.txt,0
frame_162_3.txt,1
frame_61_3.txt,1
frame_505_3.txt,1
frame_67_3.txt,1
frame_89_3.txt,0
frame_163_3.txt,0
frame_368_3.txt,0
frame_373_3.txt,1
frame_317_3.txt,0
frame_82_3.txt,0
frame_198_3.txt,0
frame_311_3.txt,1
frame_372_3.txt,0
frame_310_3.txt,1
frame_323_3.txt,1
frame_573_3.txt,1
frame_536_3.txt,1
frame_83_3.txt,1
frame_125_3.txt,0
frame_387_3.txt,1
frame_296_3.txt,1
frame_58_3.txt,0
frame_110_3.txt,0
frame_539_3.txt,1
frame_498_3.txt,1
frame_44_3.txt,0
frame_297_3.txt,0
frame_499_3.txt,1
frame_164_3.txt,1
frame_19_3.txt,0
frame_386_3.txt,1
frame_363_3.txt,1
frame_298_3.txt,0
frame_176_3.txt,0
frame_321_3.txt,1
frame_64_3.txt,1
frame_510_3.txt,1
frame_557_3.txt,1
frame_354_3.txt,1
frame_70_3.txt,1
frame_13_3.txt,0
frame_293_3.txt,0
frame_60_3.txt,1
frame_497_3.txt,1
frame_295_3.txt,0
frame_362_3.txt,0
frame_80_3.txt,1
frame_571_3.txt,1
frame_294_3.txt,0
frame_389_3.txt,1
frame_15_3.txt,1
frame_322_3.txt,1
frame_388_3.txt,1
frame_53_3.txt,0
frame_9_3.txt,1
frame_385_3.txt,1
frame_90_3.txt,1
frame_300_3.txt,0
frame_381_3.txt,1
frame_50_3.txt,0
frame_88_3.txt,1
frame_124_3.txt,1
frame_380_3.txt,1
frame_500_3.txt,1
frame_530_3.txt,1
frame_301_3.txt,1
frame_37_3.txt,0
frame_31_3.txt,0
frame_111_3.txt,0
frame_175_3.txt,1
frame_302_3.txt,1
frame_197_3.txt,1
frame_121_3.txt,0
frame_365_3.txt,1
frame_114_3.txt,0
frame_537_3.txt,1
frame_382_3.txt,0
frame_6_3.txt,0
frame_299_3.txt,1
frame_384_3.txt,1
frame_538_3.txt,1
frame_160_3.txt,0
frame_572_3.txt,1
frame_29_3.txt,1
frame_556_3.txt,1
frame_49_3.txt,0
frame_320_3.txt,0
frame_383_3.txt,1
frame_559_3.txt,0
frame_589_3.txt,0
frame_4_3.txt,1
frame_172_3.txt,1
frame_2_3.txt,0
frame_364_3.txt,0
frame_266_3.txt,0
frame_269_3.txt,0
frame_129_3.txt,1
frame_346_3.txt,1
frame_338_3.txt,0
frame_151_3.txt,1
frame_224_3.txt,0
frame_518_3.txt,1
frame_428_3.txt,1
frame_188_3.txt,0
frame_225_3.txt,0
frame_195_3.txt,0
frame_470_3.txt,1
frame_66_3.txt,1
frame_226_3.txt,0
frame_103_3.txt,1
frame_524_3.txt,1
frame_227_3.txt,0
frame_223_3.txt,0
frame_429_3.txt,0
frame_141_3.txt,1
frame_46_3.txt,0
frame_97_3.txt,0
frame_169_3.txt,1
frame_59_3.txt,1
frame_133_3.txt,0
frame_469_3.txt,1
frame_220_3.txt,1
frame_430_3.txt,1
frame_427_3.txt,1
frame_549_3.txt,1
frame_221_3.txt,0
frame_117_3.txt,0
frame_205_3.txt,1
frame_73_3.txt,1
frame_562_3.txt,0
frame_222_3.txt,0
frame_42_3.txt,0
frame_443_3.txt,1
frame_69_3.txt,1
frame_74_3.txt,1
frame_553_3.txt,1
frame_86_3.txt,0
frame_528_3.txt,1
frame_453_3.txt,1
frame_236_3.txt,0
frame_525_3.txt,1
frame_186_3.txt,1
frame_444_3.txt,0
frame_235_3.txt,0
frame_237_3.txt,0
frame_138_3.txt,1
frame_238_3.txt,0
frame_424_3.txt,0
frame_204_3.txt,0
frame_239_3.txt,0
frame_152_3.txt,1
frame_23_3.txt,1
frame_75_3.txt,0
frame_431_3.txt,1
frame_167_3.txt,1
frame_234_3.txt,0
frame_581_3.txt,1
frame_599_3.txt,0
frame_22_3.txt,1
frame_471_3.txt,1
frame_347_3.txt,0
frame_426_3.txt,1
frame_132_3.txt,1
frame_425_3.txt,1
frame_99_3.txt,0
frame_337_3.txt,0
frame_231_3.txt,0
frame_96_3.txt,0
frame_232_3.txt,0
frame_472_3.txt,1
frame_563_3.txt,0
frame_517_3.txt,1
frame_187_3.txt,1
frame_339_3.txt,0
frame_21_3.txt,1
frame_148_3.txt,1
frame_551_3.txt,0
frame_438_3.txt,0
frame_210_3.txt,0
frame_343_3.txt,0
frame_190_3.txt,1
frame_463_3.txt,0
frame_558_3.txt,0
frame_168_3.txt,1
frame_211_3.txt,0
frame_98_3.txt,0
frame_134_3.txt,0
frame_442_3.txt,0
frame_212_3.txt,0
frame_206_3.txt,0
frame_464_3.txt,1
frame_51_3.txt,0
frame_437_3.txt,0
frame_550_3.txt,0
frame_341_3.txt,0
frame_20_3.txt,1
frame_85_3.txt,1
frame_552_3.txt,1
frame_191_3.txt,0
frame_454_3.txt,1
frame_208_3.txt,0
frame_440_3.txt,0
frame_600_3.txt,0
frame_439_3.txt,0
frame_521_3.txt,1
frame_441_3.txt,1
frame_209_3.txt,0
frame_149_3.txt,1
frame_101_3.txt,1
frame_462_3.txt,1
frame_560_3.txt,1
frame_520_3.txt,1
frame_43_3.txt,1
frame_348_3.txt,0
frame_340_3.txt,0
frame_14_3.txt,0
frame_54_3.txt,0
frame_433_3.txt,1
frame_135_3.txt,1
frame_217_3.txt,0
frame_102_3.txt,1
frame_561_3.txt,1
frame_150_3.txt,0
frame_194_3.txt,0
frame_467_3.txt,1
frame_519_3.txt,0
frame_432_3.txt,1
frame_189_3.txt,0
frame_219_3.txt,0
frame_523_3.txt,1
frame_468_3.txt,1
frame_345_3.txt,1
frame_218_3.txt,0
frame_436_3.txt,1
frame_466_3.txt,0
frame_33_3.txt,1
frame_213_3.txt,0
frame_57_3.txt,1
frame_5_3.txt,1
frame_72_3.txt,1
frame_465_3.txt,1
frame_522_3.txt,0
frame_435_3.txt,0
frame_216_3.txt,0
frame_214_3.txt,0
frame_18_3.txt,1
frame_118_3.txt,0
frame_215_3.txt,1
frame_460_3.txt,1
frame_344_3.txt,1
frame_434_3.txt,1
frame_62_3.txt,0
frame_580_3.txt,1
frame_474_3.txt,0
frame_473_3.txt,1
frame_554_3.txt,0
frame_183_3.txt,0
frame_255_3.txt,0
frame_415_3.txt,1
frame_351_3.txt,0
frame_154_3.txt,1
frame_256_3.txt,0
frame_414_3.txt,1
frame_77_3.txt,0
frame_333_3.txt,1
frame_257_3.txt,1
frame_146_3.txt,0
frame_601_3.txt,1
frame_480_3.txt,1
frame_258_3.txt,0
frame_527_3.txt,1
frame_582_3.txt,0
frame_413_3.txt,0
frame_515_3.txt,1
frame_47_3.txt,0
frame_130_3.txt,1
frame_137_3.txt,1
frame_250_3.txt,1
frame_479_3.txt,1
frame_350_3.txt,0
frame_417_3.txt,0
frame_251_3.txt,1
frame_334_3.txt,0
frame_579_3.txt,1
frame_252_3.txt,0
frame_416_3.txt,1
frame_596_3.txt,0
frame_253_3.txt,0
frame_548_3.txt,1
frame_566_3.txt,1
frame_254_3.txt,0
frame_94_3.txt,0
frame_116_3.txt,0
frame_259_3.txt,0
frame_455_3.txt,1
frame_482_3.txt,0
frame_263_3.txt,0
frame_353_3.txt,0
frame_40_3.txt,1
frame_192_3.txt,0
frame_264_3.txt,0
frame_331_3.txt,0
frame_409_3.txt,0
frame_63_3.txt,1
frame_483_3.txt,1
frame_265_3.txt,0
frame_514_3.txt,1
frame_408_3.txt,0
frame_170_3.txt,1
frame_155_3.txt,0
frame_410_3.txt,1
frame_262_3.txt,0
frame_166_3.txt,1
frame_412_3.txt,1
frame_12_3.txt,0
frame_100_3.txt,1
frame_25_3.txt,0
frame_106_3.txt,1
frame_352_3.txt,0
frame_547_3.txt,1
frame_105_3.txt,0
frame_567_3.txt,0
frame_332_3.txt,1
frame_182_3.txt,1
frame_260_3.txt,0
frame_411_3.txt,0
frame_202_3.txt,0
frame_261_3.txt,0
frame_595_3.txt,1
frame_481_3.txt,1
frame_418_3.txt,0
frame_113_3.txt,0
frame_597_3.txt,1
frame_420_3.txt,0
frame_41_3.txt,1
frame_76_3.txt,1
frame_335_3.txt,0
frame_477_3.txt,1
frame_245_3.txt,0
frame_247_3.txt,0
frame_244_3.txt,1
frame_516_3.txt,1
frame_475_3.txt,1
frame_144_3.txt,1
frame_565_3.txt,0
frame_95_3.txt,1
frame_349_3.txt,1
frame_242_3.txt,1
frame_243_3.txt,0
frame_526_3.txt,1
frame_246_3.txt,0
frame_84_3.txt,0
frame_145_3.txt,1
frame_55_3.txt,1
frame_241_3.txt,0
frame_248_3.txt,0
frame_422_3.txt,1
frame_104_3.txt,0
frame_336_3.txt,0
frame_24_3.txt,0
frame_184_3.txt,1
frame_564_3.txt,1
frame_240_3.txt,0
frame_478_3.txt,1
frame_421_3.txt,0
frame_203_3.txt,1
frame_185_3.txt,1
frame_445_3.txt,0
frame_45_3.txt,0
frame_119_3.txt,0
frame_16_3.txt,0
frame_423_3.txt,1
frame_153_3.txt,1
frame_476_3.txt,1
frame_34_3.txt,1
frame_419_3.txt,0
frame_71_3.txt,1
frame_598_3.txt,0
frame_249_3.txt,1
frame_131_3.txt,0
frame_51_4.txt,1
frame_367_4.txt,0
frame_361_4.txt,1
frame_163_4.txt,1
frame_514_4.txt,1
frame_343_4.txt,1
frame_454_4.txt,1
frame_146_4.txt,1
frame_61_4.txt,0
frame_85_4.txt,1
frame_582_4.txt,0
frame_369_4.txt,0
frame_354_4.txt,0
frame_581_4.txt,1
frame_455_4.txt,1
frame_342_4.txt,1
frame_513_4.txt,1
frame_368_4.txt,0
frame_451_4.txt,1
frame_456_4.txt,1
frame_520_4.txt,1
frame_353_4.txt,1
frame_516_4.txt,0
frame_508_4.txt,0
frame_360_4.txt,1
frame_355_4.txt,1
frame_584_4.txt,1
frame_585_4.txt,0
frame_509_4.txt,1
frame_452_4.txt,0
frame_114_4.txt,0
frame_359_4.txt,1
frame_165_4.txt,1
frame_453_4.txt,0
frame_365_4.txt,0
frame_141_4.txt,0
frame_363_4.txt,1
frame_357_4.txt,1
frame_583_4.txt,1
frame_0_4.txt,0
frame_350_4.txt,1
frame_50_4.txt,1
frame_364_4.txt,1
frame_345_4.txt,0
frame_346_4.txt,0
frame_117_4.txt,1
frame_358_4.txt,0
frame_518_4.txt,0
frame_34_4.txt,0
frame_519_4.txt,1
frame_351_4.txt,1
frame_115_4.txt,1
frame_88_4.txt,1
frame_65_4.txt,1
frame_87_4.txt,0
frame_517_4.txt,0
frame_356_4.txt,0
frame_86_4.txt,1
frame_511_4.txt,0
frame_362_4.txt,1
frame_515_4.txt,1
frame_166_4.txt,1
frame_352_4.txt,1
frame_510_4.txt,1
frame_512_4.txt,1
frame_580_4.txt,1
frame_347_4.txt,1
frame_116_4.txt,1
frame_35_4.txt,1
frame_164_4.txt,1
frame_167_4.txt,1
frame_194_4.txt,0
frame_349_4.txt,0
frame_366_4.txt,0
frame_348_4.txt,1
frame_491_4.txt,1
frame_36_4.txt,1
frame_596_4.txt,0
frame_479_4.txt,0
frame_417_4.txt,0
frame_105_4.txt,0
frame_418_4.txt,0
frame_478_4.txt,1
frame_153_4.txt,1
frame_419_4.txt,1
frame_477_4.txt,0
frame_41_4.txt,0
frame_597_4.txt,1
frame_95_4.txt,0
frame_420_4.txt,1
frame_476_4.txt,1
frame_421_4.txt,1
frame_104_4.txt,0
frame_422_4.txt,0
frame_475_4.txt,1
frame_45_4.txt,0
frame_423_4.txt,0
frame_474_4.txt,1
frame_152_4.txt,1
frame_444_4.txt,1
frame_416_4.txt,0
frame_47_4.txt,1
frame_415_4.txt,1
frame_445_4.txt,1
frame_446_4.txt,1
frame_594_4.txt,0
frame_407_4.txt,1
frame_601_4.txt,0
frame_93_4.txt,1
frame_63_4.txt,0
frame_408_4.txt,0
frame_483_4.txt,1
frame_409_4.txt,1
frame_40_4.txt,0
frame_482_4.txt,0
frame_424_4.txt,0
frame_155_4.txt,1
frame_106_4.txt,0
frame_411_4.txt,0
frame_481_4.txt,1
frame_595_4.txt,1
frame_100_4.txt,0
frame_412_4.txt,0
frame_413_4.txt,0
frame_480_4.txt,1
frame_94_4.txt,0
frame_154_4.txt,1
frame_414_4.txt,0
frame_410_4.txt,0
frame_473_4.txt,1
frame_598_4.txt,0
frame_144_4.txt,1
frame_466_4.txt,1
frame_97_4.txt,0
frame_434_4.txt,1
frame_460_4.txt,1
frame_465_4.txt,1
frame_442_4.txt,1
frame_435_4.txt,1
frame_14_4.txt,0
frame_436_4.txt,1
frame_464_4.txt,0
frame_5_4.txt,0
frame_433_4.txt,1
frame_437_4.txt,1
frame_98_4.txt,1
frame_441_4.txt,1
frame_438_4.txt,1
frame_101_4.txt,0
frame_149_4.txt,1
frame_439_4.txt,0
frame_462_4.txt,1
frame_43_4.txt,0
frame_600_4.txt,0
frame_440_4.txt,1
frame_461_4.txt,0
frame_463_4.txt,1
frame_459_4.txt,1
frame_148_4.txt,0
frame_432_4.txt,1
frame_425_4.txt,1
frame_472_4.txt,1
frame_99_4.txt,1
frame_426_4.txt,0
frame_471_4.txt,0
frame_103_4.txt,0
frame_599_4.txt,0
frame_427_4.txt,0
frame_470_4.txt,0
frame_151_4.txt,1
frame_428_4.txt,1
frame_467_4.txt,1
frame_96_4.txt,1
frame_443_4.txt,1
frame_429_4.txt,1
frame_42_4.txt,1
frame_469_4.txt,1
frame_62_4.txt,1
frame_430_4.txt,1
frame_59_4.txt,0
frame_431_4.txt,1
frame_468_4.txt,1
frame_102_4.txt,1
frame_150_4.txt,1
frame_46_4.txt,0
frame_113_4.txt,0
frame_484_4.txt,1
frame_107_4.txt,1
frame_500_4.txt,1
frame_44_4.txt,1
frame_588_4.txt,0
frame_37_4.txt,1
frame_380_4.txt,0
frame_142_4.txt,1
frame_8_4.txt,0
frame_381_4.txt,0
frame_4_4.txt,0
frame_382_4.txt,0
frame_589_4.txt,1
frame_383_4.txt,1
frame_49_4.txt,1
frame_160_4.txt,1
frame_384_4.txt,0
frame_90_4.txt,0
frame_385_4.txt,1
frame_499_4.txt,1
frame_64_4.txt,1
frame_386_4.txt,1
frame_110_4.txt,1
frame_387_4.txt,1
frame_498_4.txt,1
frame_111_4.txt,0
frame_379_4.txt,0
frame_60_4.txt,0
frame_501_4.txt,0
frame_9_4.txt,0
frame_507_4.txt,1
frame_370_4.txt,1
frame_586_4.txt,0
frame_371_4.txt,0
frame_506_4.txt,1
frame_89_4.txt,0
frame_372_4.txt,1
frame_162_4.txt,1
frame_373_4.txt,0
frame_505_4.txt,1
frame_58_4.txt,1
frame_112_4.txt,0
frame_374_4.txt,0
frame_504_4.txt,1
frame_450_4.txt,1
frame_375_4.txt,0
frame_587_4.txt,1
frame_503_4.txt,1
frame_376_4.txt,1
frame_377_4.txt,1
frame_502_4.txt,1
frame_161_4.txt,0
frame_378_4.txt,1
frame_457_4.txt,1
frame_388_4.txt,1
frame_497_4.txt,0
frame_15_4.txt,0
frame_48_4.txt,1
frame_147_4.txt,1
frame_447_4.txt,0
frame_399_4.txt,0
frame_592_4.txt,0
frame_92_4.txt,0
frame_39_4.txt,1
frame_489_4.txt,1
frame_157_4.txt,1
frame_3_4.txt,0
frame_108_4.txt,1
frame_398_4.txt,1
frame_400_4.txt,1
frame_488_4.txt,0
frame_143_4.txt,1
frame_402_4.txt,0
frame_487_4.txt,1
frame_593_4.txt,1
frame_403_4.txt,0
frame_486_4.txt,0
frame_156_4.txt,1
frame_404_4.txt,0
frame_405_4.txt,0
frame_485_4.txt,1
frame_401_4.txt,0
frame_406_4.txt,0
frame_448_4.txt,1
frame_397_4.txt,1
frame_389_4.txt,0
frame_38_4.txt,0
frame_496_4.txt,1
frame_145_4.txt,1
frame_10_4.txt,0
frame_390_4.txt,1
frame_449_4.txt,1
frame_391_4.txt,1
frame_495_4.txt,1
frame_159_4.txt,1
frame_494_4.txt,1
frame_490_4.txt,1
frame_392_4.txt,0
frame_493_4.txt,1
frame_393_4.txt,0
frame_91_4.txt,1
frame_492_4.txt,1
frame_394_4.txt,0
frame_109_4.txt,0
frame_158_4.txt,1
frame_395_4.txt,1
frame_458_4.txt,0
frame_396_4.txt,0
frame_591_4.txt,1
frame_590_4.txt,1
frame_168_4.txt,0
frame_344_4.txt,0
frame_69_4.txt,0
frame_575_4.txt,1
frame_12_4.txt,0
frame_315_4.txt,0
frame_540_4.txt,0
frame_82_4.txt,1
frame_21_4.txt,1
frame_316_4.txt,1
frame_532_4.txt,1
frame_133_4.txt,1
frame_259_4.txt,1
frame_219_4.txt,0
frame_317_4.txt,1
frame_189_4.txt,0
frame_25_4.txt,1
frame_218_4.txt,0
frame_7_4.txt,1
frame_290_4.txt,0
frame_549_4.txt,1
frame_258_4.txt,0
frame_220_4.txt,0
frame_188_4.txt,1
frame_533_4.txt,1
frame_311_4.txt,0
frame_256_4.txt,0
frame_223_4.txt,0
frame_73_4.txt,1
frame_312_4.txt,0
frame_257_4.txt,0
frame_122_4.txt,1
frame_292_4.txt,0
frame_222_4.txt,0
frame_177_4.txt,0
frame_313_4.txt,0
frame_221_4.txt,0
frame_291_4.txt,0
frame_173_4.txt,0
frame_314_4.txt,0
frame_561_4.txt,0
frame_293_4.txt,0
frame_182_4.txt,0
frame_54_4.txt,1
frame_213_4.txt,0
frame_321_4.txt,1
frame_567_4.txt,1
frame_140_4.txt,1
frame_262_4.txt,0
frame_322_4.txt,1
frame_288_4.txt,0
frame_29_4.txt,0
frame_550_4.txt,1
frame_212_4.txt,0
frame_263_4.txt,0
frame_126_4.txt,1
frame_211_4.txt,1
frame_323_4.txt,0
frame_52_4.txt,1
frame_120_4.txt,1
frame_68_4.txt,1
frame_72_4.txt,0
frame_576_4.txt,1
frame_18_4.txt,0
frame_318_4.txt,1
frame_260_4.txt,1
frame_531_4.txt,1
frame_121_4.txt,1
frame_319_4.txt,1
frame_77_4.txt,0
frame_216_4.txt,1
frame_28_4.txt,1
frame_570_4.txt,1
frame_261_4.txt,0
frame_172_4.txt,1
frame_31_4.txt,1
frame_541_4.txt,1
frame_215_4.txt,0
frame_530_4.txt,1
frame_320_4.txt,1
frame_214_4.txt,1
frame_217_4.txt,0
frame_224_4.txt,0
frame_310_4.txt,0
frame_566_4.txt,0
frame_185_4.txt,0
frame_80_4.txt,0
frame_175_4.txt,0
frame_547_4.txt,0
frame_301_4.txt,0
frame_297_4.txt,0
frame_241_4.txt,0
frame_243_4.txt,0
frame_536_4.txt,0
frame_564_4.txt,1
frame_176_4.txt,1
frame_250_4.txt,0
frame_573_4.txt,1
frame_303_4.txt,0
frame_240_4.txt,0
frame_131_4.txt,1
frame_302_4.txt,0
frame_13_4.txt,1
frame_298_4.txt,0
frame_244_4.txt,0
frame_248_4.txt,0
frame_538_4.txt,0
frame_76_4.txt,0
frame_572_4.txt,1
frame_299_4.txt,0
frame_247_4.txt,1
frame_565_4.txt,0
frame_537_4.txt,0
frame_246_4.txt,1
frame_184_4.txt,1
frame_249_4.txt,1
frame_2_4.txt,1
frame_124_4.txt,1
frame_130_4.txt,0
frame_245_4.txt,0
frame_24_4.txt,1
frame_300_4.txt,1
frame_81_4.txt,0
frame_67_4.txt,1
frame_548_4.txt,1
frame_296_4.txt,0
frame_132_4.txt,1
frame_174_4.txt,0
frame_308_4.txt,0
frame_254_4.txt,1
frame_534_4.txt,0
frame_309_4.txt,0
frame_22_4.txt,0
frame_571_4.txt,1
frame_183_4.txt,0
frame_294_4.txt,0
frame_574_4.txt,1
frame_30_4.txt,1
frame_274_4.txt,0
frame_53_4.txt,1
frame_562_4.txt,1
frame_255_4.txt,1
frame_225_4.txt,0
frame_253_4.txt,1
frame_324_4.txt,1
frame_252_4.txt,1
frame_307_4.txt,0
frame_23_4.txt,1
frame_304_4.txt,0
frame_138_4.txt,0
frame_75_4.txt,1
frame_236_4.txt,0
frame_539_4.txt,1
frame_305_4.txt,0
frame_186_4.txt,1
frame_251_4.txt,0
frame_535_4.txt,1
frame_235_4.txt,0
frame_306_4.txt,0
frame_563_4.txt,1
frame_295_4.txt,1
frame_123_4.txt,1
frame_74_4.txt,0
frame_125_4.txt,1
frame_187_4.txt,0
frame_134_4.txt,0
frame_289_4.txt,1
frame_577_4.txt,1
frame_119_4.txt,1
frame_287_4.txt,0
frame_193_4.txt,1
frame_568_4.txt,1
frame_523_4.txt,0
frame_66_4.txt,0
frame_280_4.txt,1
frame_554_4.txt,1
frame_203_4.txt,0
frame_136_4.txt,0
frame_333_4.txt,1
frame_169_4.txt,0
frame_339_4.txt,0
frame_179_4.txt,1
frame_527_4.txt,1
frame_269_4.txt,0
frame_332_4.txt,1
frame_282_4.txt,1
frame_181_4.txt,1
frame_337_4.txt,0
frame_135_4.txt,1
frame_543_4.txt,1
frame_553_4.txt,1
frame_334_4.txt,1
frame_268_4.txt,0
frame_271_4.txt,0
frame_204_4.txt,1
frame_55_4.txt,0
frame_281_4.txt,1
frame_17_4.txt,0
frame_276_4.txt,1
frame_197_4.txt,1
frame_205_4.txt,0
frame_202_4.txt,1
frame_198_4.txt,0
frame_559_4.txt,1
frame_19_4.txt,1
frame_70_4.txt,0
frame_556_4.txt,0
frame_270_4.txt,1
frame_84_4.txt,0
frame_278_4.txt,1
frame_524_4.txt,1
frame_128_4.txt,1
frame_579_4.txt,0
frame_525_4.txt,0
frame_1_4.txt,1
frame_336_4.txt,0
frame_139_4.txt,1
frame_79_4.txt,0
frame_199_4.txt,1
frame_338_4.txt,0
frame_26_4.txt,1
frame_542_4.txt,1
frame_526_4.txt,1
frame_201_4.txt,0
frame_277_4.txt,0
frame_555_4.txt,0
frame_192_4.txt,1
frame_27_4.txt,0
frame_127_4.txt,1
frame_335_4.txt,0
frame_78_4.txt,0
frame_16_4.txt,0
frame_200_4.txt,0
frame_279_4.txt,1
frame_545_4.txt,0
frame_118_4.txt,1
frame_331_4.txt,1
frame_33_4.txt,1
frame_284_4.txt,0
frame_328_4.txt,1
frame_265_4.txt,0
frame_267_4.txt,1
frame_557_4.txt,1
frame_273_4.txt,1
frame_285_4.txt,0
frame_529_4.txt,1
frame_209_4.txt,0
frame_327_4.txt,1
frame_83_4.txt,0
frame_275_4.txt,1
frame_569_4.txt,0
frame_129_4.txt,0
frame_195_4.txt,0
frame_264_4.txt,1
frame_560_4.txt,1
frame_326_4.txt,1
frame_171_4.txt,1
frame_20_4.txt,0
frame_551_4.txt,1
frame_286_4.txt,1
frame_341_4.txt,0
frame_558_4.txt,1
frame_325_4.txt,1
frame_521_4.txt,0
frame_190_4.txt,0
frame_210_4.txt,1
frame_178_4.txt,0
frame_57_4.txt,1
frame_11_4.txt,1
frame_544_4.txt,0
frame_180_4.txt,0
frame_170_4.txt,1
frame_196_4.txt,1
frame_6_4.txt,0
frame_546_4.txt,0
frame_329_4.txt,1
frame_191_4.txt,1
frame_528_4.txt,1
frame_56_4.txt,0
frame_283_4.txt,1
frame_206_4.txt,1
frame_32_4.txt,1
frame_578_4.txt,1
