frame_name,class,x,y,width,height
frame_137.jpg,0,0.340723,0.356876,0.0224647,0.0614274
frame_137.jpg,1,0.436472,0.536194,0.0341831,0.0909156
frame_138.jpg,0,0.344516,0.341609,0.0238157,0.0747338
frame_138.jpg,1,0.438394,0.526957,0.0314516,0.0898051
frame_138.jpg,0,0.463085,0.370007,0.0249625,0.0704808
frame_138.jpg,1,0.385994,0.408664,0.039604,0.0890388
frame_138.jpg,0,0.541017,0.592149,0.0458257,0.131839
frame_138.jpg,1,0.505084,0.551621,0.0330301,0.116613
frame_139.jpg,0,0.387916,0.406098,0.0428123,0.0901879
frame_139.jpg,0,0.450741,0.255852,0.0162598,0.0595518
frame_139.jpg,1,0.449234,0.249496,0.0181631,0.0698536
frame_139.jpg,0,0.5411,0.586272,0.0450113,0.12875
frame_139.jpg,0,0.463128,0.36761,0.0248301,0.067313
frame_139.jpg,1,0.504772,0.554669,0.0269918,0.0972687
frame_139.jpg,1,0.346756,0.330411,0.0235913,0.0879415
frame_139.jpg,1,0.438872,0.522017,0.0327803,0.0903668
frame_139.jpg,1,0.393866,0.400201,0.0545553,0.101716
frame_140.jpg,0,0.46197,0.358796,0.0263401,0.0669536
frame_140.jpg,1,0.388918,0.400157,0.039714,0.0910102
frame_140.jpg,1,0.440787,0.51239,0.0311928,0.0850793
frame_140.jpg,1,0.350744,0.32424,0.0231711,0.0841609
frame_140.jpg,0,0.452095,0.256856,0.0176693,0.0534378
frame_140.jpg,1,0.540252,0.575621,0.038196,0.123327
frame_140.jpg,0,0.506216,0.545469,0.0271645,0.0924874
frame_141.jpg,1,0.45209,0.242937,0.0170471,0.0719404
frame_141.jpg,1,0.441592,0.502584,0.0313099,0.0860904
frame_141.jpg,1,0.354508,0.324618,0.0226572,0.0711783
frame_141.jpg,0,0.53886,0.56309,0.044859,0.126822
frame_141.jpg,0,0.392114,0.390098,0.0406478,0.0908122
frame_141.jpg,1,0.397673,0.374357,0.0506796,0.120574
frame_141.jpg,1,0.460487,0.353368,0.0247846,0.0652701
frame_141.jpg,1,0.50559,0.532268,0.0270535,0.0979324
frame_142.jpg,0,0.393964,0.386881,0.0428774,0.0972053
frame_142.jpg,1,0.452343,0.249928,0.0168071,0.0568006
frame_142.jpg,0,0.46054,0.347906,0.0247995,0.0693898
frame_142.jpg,1,0.505965,0.534828,0.0256813,0.0857771
frame_142.jpg,1,0.538522,0.557795,0.0454218,0.124358
frame_142.jpg,1,0.356434,0.317825,0.0228116,0.0766063
frame_142.jpg,0,0.441603,0.497657,0.0306896,0.0849908
frame_143.jpg,1,0.441842,0.488285,0.0318755,0.0846386
frame_143.jpg,1,0.485297,0.956501,0.0913724,0.0821493
frame_143.jpg,0,0.506126,0.522921,0.0255972,0.0876304
frame_143.jpg,0,0.397885,0.371283,0.0465507,0.117068
frame_143.jpg,1,0.53847,0.546334,0.0440759,0.123177
frame_143.jpg,0,0.360648,0.306501,0.0222306,0.0852518
frame_144.jpg,1,0.395792,0.374719,0.0404376,0.0989139
frame_144.jpg,1,0.442743,0.479779,0.0288128,0.0822199
frame_144.jpg,0,0.401447,0.366347,0.0509289,0.114659
frame_144.jpg,1,0.541189,0.539065,0.0395971,0.115877
frame_144.jpg,1,0.363663,0.304972,0.0233061,0.0767522
frame_144.jpg,1,0.505335,0.513518,0.0234371,0.0886196
frame_145.jpg,1,0.505309,0.51232,0.0249155,0.0809727
frame_145.jpg,1,0.44349,0.473301,0.030514,0.0844069
frame_145.jpg,1,0.365699,0.30434,0.022454,0.0728194
frame_145.jpg,1,0.401957,0.360187,0.0513541,0.114437
frame_145.jpg,1,0.540606,0.530398,0.0419956,0.120697
frame_146.jpg,1,0.505451,0.503889,0.0258307,0.081106
frame_146.jpg,1,0.444927,0.464294,0.0305756,0.0827639
frame_146.jpg,1,0.40351,0.359106,0.0495731,0.112024
frame_146.jpg,1,0.537661,0.5208,0.0474538,0.117312
frame_146.jpg,1,0.369499,0.296986,0.0232031,0.0732856
frame_147.jpg,1,0.445831,0.457238,0.0286254,0.080112
frame_147.jpg,1,0.363921,0.959068,0.0519488,0.0778761
frame_147.jpg,1,0.48523,0.968089,0.0419056,0.0627075
frame_147.jpg,1,0.506423,0.492871,0.0281317,0.0837786
frame_147.jpg,1,0.539272,0.509536,0.043227,0.119159
frame_147.jpg,1,0.400331,0.36157,0.0408859,0.100616
frame_148.jpg,1,0.539218,0.506261,0.0395113,0.116752
frame_148.jpg,1,0.445639,0.452984,0.0277582,0.0788701
frame_148.jpg,1,0.400128,0.361857,0.0393176,0.0920613
frame_148.jpg,1,0.375742,0.291766,0.0211834,0.0667637
frame_148.jpg,1,0.486788,0.958811,0.0453144,0.0806944
frame_148.jpg,1,0.505778,0.483323,0.0282028,0.0932552
frame_149.jpg,1,0.488433,0.941524,0.0518136,0.111269
frame_149.jpg,1,0.446044,0.444279,0.0277182,0.0800383
frame_149.jpg,0,0.539423,0.499464,0.0358661,0.108578
frame_149.jpg,1,0.402834,0.356949,0.0387388,0.0940382
frame_149.jpg,1,0.372241,0.93707,0.0567759,0.121027
frame_149.jpg,1,0.378637,0.280637,0.0261654,0.0784486
frame_149.jpg,0,0.504693,0.482408,0.0264397,0.0778444
frame_150.jpg,1,0.445416,0.437135,0.0278305,0.0770473
frame_150.jpg,1,0.377139,0.886491,0.0547874,0.199805
frame_150.jpg,0,0.382291,0.2791,0.0196933,0.0740762
frame_150.jpg,1,0.503327,0.474495,0.028746,0.0821515
frame_150.jpg,0,0.376665,0.917218,0.0537404,0.137174
frame_150.jpg,1,0.404302,0.35313,0.0398122,0.093079
frame_150.jpg,0,0.488447,0.925854,0.0515677,0.139163
frame_150.jpg,0,0.538094,0.490815,0.0358229,0.105139
frame_151.jpg,1,0.378609,0.904329,0.0517887,0.134078
frame_151.jpg,1,0.48742,0.909146,0.0504686,0.13763
frame_151.jpg,0,0.404158,0.35039,0.0370904,0.0873045
frame_151.jpg,1,0.445843,0.429156,0.0283919,0.0848312
frame_151.jpg,0,0.537161,0.484943,0.0353271,0.10876
frame_151.jpg,1,0.38483,0.277589,0.0195461,0.0692165
frame_151.jpg,1,0.503435,0.463477,0.0258003,0.0904249
frame_152.jpg,0,0.536507,0.482997,0.0335236,0.0925338
frame_152.jpg,1,0.445504,0.42624,0.0260832,0.0752558
frame_152.jpg,1,0.487364,0.883811,0.049453,0.138782
frame_152.jpg,1,0.502014,0.456811,0.0278552,0.0879051
frame_152.jpg,1,0.405326,0.345368,0.0366801,0.0811068
frame_152.jpg,1,0.382246,0.87694,0.0489771,0.131284
frame_152.jpg,0,0.386023,0.271524,0.0172893,0.069542
frame_153.jpg,1,0.500828,0.455495,0.0255524,0.0772259
frame_153.jpg,0,0.536107,0.469831,0.0358623,0.101612
frame_153.jpg,1,0.406734,0.34384,0.0368625,0.0764043
frame_153.jpg,0,0.445722,0.418007,0.0264912,0.0762809
frame_153.jpg,1,0.386095,0.85058,0.0481526,0.126365
frame_153.jpg,1,0.486118,0.854932,0.0481251,0.137124
frame_154.jpg,1,0.387392,0.838912,0.048492,0.124559
frame_154.jpg,1,0.445496,0.415043,0.0264434,0.0757245
frame_154.jpg,0,0.499542,0.449004,0.0270329,0.0828526
frame_154.jpg,1,0.486542,0.840586,0.0482943,0.137621
frame_154.jpg,1,0.40676,0.341238,0.0363813,0.080934
frame_154.jpg,0,0.537564,0.480706,0.0302349,0.0705267
frame_155.jpg,0,0.408799,0.320882,0.0395514,0.102172
frame_155.jpg,0,0.534567,0.470886,0.0332191,0.0783751
frame_155.jpg,1,0.44497,0.409496,0.0259199,0.074606
frame_155.jpg,1,0.498495,0.446101,0.0284552,0.0722261
frame_155.jpg,1,0.485529,0.816568,0.0453814,0.134952
frame_155.jpg,0,0.407477,0.33593,0.0355604,0.0784486
frame_155.jpg,1,0.38998,0.814057,0.0471095,0.122863
frame_156.jpg,0,0.393232,0.792274,0.0453587,0.119109
frame_156.jpg,1,0.444368,0.401576,0.0266161,0.0740809
frame_156.jpg,1,0.534883,0.459942,0.0313924,0.0811985
frame_156.jpg,1,0.461777,0.350194,0.0257274,0.0735475
frame_156.jpg,1,0.408947,0.328757,0.0351149,0.0830805
frame_156.jpg,1,0.495959,0.440827,0.0237951,0.0689962
frame_157.jpg,0,0.461922,0.337514,0.0259947,0.0903489
frame_157.jpg,0,0.443761,0.398449,0.024591,0.0744732
frame_157.jpg,1,0.48552,0.781012,0.0453661,0.133744
frame_157.jpg,1,0.408649,0.323988,0.035442,0.0870438
frame_157.jpg,0,0.533485,0.457689,0.0330257,0.0760585
frame_157.jpg,0,0.495584,0.436966,0.024258,0.0706662
frame_157.jpg,1,0.395106,0.782858,0.0428384,0.115588
frame_158.jpg,1,0.443,0.394525,0.02563,0.0673612
frame_158.jpg,1,0.485407,0.760435,0.0439322,0.128107
frame_158.jpg,1,0.397312,0.765275,0.0419325,0.103695
frame_158.jpg,1,0.410957,0.319274,0.0363619,0.0887863
frame_158.jpg,0,0.530231,0.44321,0.034697,0.0936811
frame_158.jpg,0,0.493913,0.426609,0.0217184,0.0782224
frame_159.jpg,1,0.399975,0.739395,0.0422117,0.112835
frame_159.jpg,1,0.484645,0.737735,0.0421377,0.129484
frame_159.jpg,0,0.441915,0.389178,0.0262959,0.0672331
frame_159.jpg,0,0.410487,0.317604,0.0351476,0.0850371
frame_159.jpg,1,0.528666,0.440198,0.0320265,0.0861679
frame_159.jpg,1,0.531301,0.446031,0.0268613,0.0720371
frame_159.jpg,1,0.49195,0.423046,0.0212165,0.0710978
frame_159.jpg,0,0.463347,0.338182,0.0226034,0.0643283
frame_160.jpg,1,0.401295,0.7323,0.0413839,0.106408
frame_160.jpg,0,0.441319,0.384411,0.0268724,0.0663167
frame_160.jpg,0,0.484596,0.728588,0.0418957,0.126626
frame_160.jpg,0,0.41077,0.313681,0.0335546,0.0835731
frame_160.jpg,1,0.530035,0.444628,0.0244514,0.0677487
frame_160.jpg,1,0.491312,0.421296,0.02005,0.0693295
frame_160.jpg,0,0.464098,0.342422,0.0211629,0.0530179
frame_161.jpg,0,0.489872,0.416957,0.0210336,0.0668615
frame_161.jpg,0,0.40352,0.71641,0.039453,0.0981247
frame_161.jpg,0,0.439926,0.379646,0.0268347,0.0649239
frame_161.jpg,0,0.484989,0.70809,0.0420191,0.122081
frame_161.jpg,1,0.464864,0.329686,0.0206791,0.0628005
frame_161.jpg,1,0.408776,0.316825,0.0284266,0.0691039
frame_161.jpg,0,0.477074,0.202425,0.0170573,0.0544886
frame_161.jpg,0,0.529294,0.439114,0.0253695,0.0674041
frame_162.jpg,1,0.409606,0.312171,0.0275852,0.0714734
frame_162.jpg,0,0.438375,0.374084,0.0262296,0.0632701
frame_162.jpg,0,0.479133,0.203019,0.015757,0.0515931
frame_162.jpg,1,0.52742,0.435812,0.0252311,0.0626916
frame_162.jpg,1,0.405012,0.694318,0.0390337,0.104667
frame_162.jpg,0,0.486643,0.40808,0.0219257,0.0712058
frame_162.jpg,1,0.483914,0.686439,0.042144,0.125772
frame_162.jpg,0,0.46535,0.330825,0.0219555,0.0579451
frame_163.jpg,1,0.409173,0.313177,0.0256492,0.0677457
frame_163.jpg,1,0.46636,0.328217,0.0219965,0.0574292
frame_163.jpg,0,0.437193,0.372329,0.0264926,0.063798
frame_163.jpg,1,0.526974,0.433675,0.0244835,0.0596926
frame_163.jpg,1,0.480381,0.203177,0.0155792,0.0483374
frame_163.jpg,1,0.483931,0.401824,0.023208,0.0783263
frame_163.jpg,1,0.406511,0.686311,0.0382306,0.0995165
frame_163.jpg,0,0.484593,0.680457,0.0407093,0.123698
frame_164.jpg,1,0.408081,0.672719,0.0373643,0.0962832
frame_164.jpg,1,0.484502,0.665046,0.0389877,0.116044
frame_164.jpg,0,0.435438,0.364948,0.0255705,0.0661201
frame_164.jpg,1,0.483529,0.399135,0.0229542,0.0719899
frame_164.jpg,0,0.522124,0.422392,0.0290219,0.0735029
frame_164.jpg,0,0.52501,0.426435,0.0250854,0.0631641
frame_165.jpg,1,0.409814,0.654651,0.0370305,0.0960047
frame_165.jpg,1,0.433541,0.361947,0.0256778,0.0616403
frame_165.jpg,0,0.519311,0.417814,0.0305374,0.0699675
frame_165.jpg,0,0.483945,0.642049,0.0407346,0.122487
frame_165.jpg,0,0.480976,0.388928,0.0228004,0.0816049
frame_166.jpg,1,0.410267,0.647224,0.0365488,0.0952517
frame_166.jpg,1,0.432709,0.359873,0.0247939,0.0616418
frame_166.jpg,0,0.484024,0.634524,0.0416146,0.125925
frame_166.jpg,0,0.480437,0.387292,0.0229799,0.0794308
frame_166.jpg,0,0.517995,0.414591,0.0297199,0.0707387
frame_167.jpg,0,0.411716,0.633037,0.0360109,0.0948948
frame_167.jpg,1,0.483522,0.619457,0.0382291,0.121727
frame_167.jpg,1,0.430828,0.353785,0.0237742,0.0615126
frame_167.jpg,0,0.516709,0.410355,0.0303505,0.0702264
frame_168.jpg,1,0.428989,0.348873,0.02535,0.0643944
frame_168.jpg,1,0.478195,0.381561,0.0202307,0.0694482
frame_168.jpg,0,0.517002,0.41109,0.0244625,0.0590332
frame_168.jpg,1,0.41251,0.620869,0.0336524,0.0889321
frame_168.jpg,1,0.484247,0.61246,0.0372499,0.110169
frame_168.jpg,1,0.372594,0.187194,0.0329077,0.0496504
frame_169.jpg,0,0.4134,0.613961,0.0333321,0.090027
frame_169.jpg,1,0.483488,0.602593,0.040222,0.113732
frame_169.jpg,1,0.515717,0.409192,0.0260892,0.0588782
frame_169.jpg,1,0.477605,0.378954,0.0196672,0.07046
frame_169.jpg,0,0.427989,0.346548,0.0257252,0.0604753
frame_170.jpg,1,0.47587,0.376419,0.0203104,0.0666315
frame_170.jpg,1,0.514885,0.404245,0.0226391,0.0575809
frame_170.jpg,1,0.417569,0.956979,0.0865401,0.083488
frame_170.jpg,0,0.483142,0.586131,0.0396111,0.123654
frame_170.jpg,0,0.41477,0.577936,0.0367907,0.131971
frame_170.jpg,1,0.426426,0.339734,0.0254403,0.0636968
frame_170.jpg,1,0.415083,0.596659,0.0328432,0.0959983
frame_171.jpg,0,0.415935,0.587044,0.0329812,0.0886261
frame_171.jpg,1,0.483891,0.578339,0.0355717,0.112642
frame_171.jpg,0,0.418706,0.937736,0.0836517,0.122375
frame_171.jpg,0,0.366774,0.196715,0.0295916,0.0347741
frame_171.jpg,1,0.50986,0.399911,0.0272365,0.0602034
frame_171.jpg,0,0.423222,0.332266,0.0277292,0.0694439
frame_172.jpg,0,0.504273,0.39097,0.0349965,0.0764813
frame_172.jpg,0,0.42248,0.333135,0.0257868,0.0631783
frame_172.jpg,1,0.484381,0.573999,0.0347425,0.10915
frame_172.jpg,0,0.416205,0.582353,0.0331116,0.0866077
frame_172.jpg,0,0.365326,0.195405,0.0299392,0.0408521
frame_172.jpg,1,0.470903,0.367642,0.0224335,0.0728015
frame_173.jpg,1,0.361999,0.198127,0.0294193,0.037869
frame_173.jpg,0,0.502255,0.38918,0.0335734,0.0725259
frame_173.jpg,1,0.484388,0.564606,0.0335567,0.10093
frame_173.jpg,1,0.420072,0.330446,0.0252684,0.060992
frame_173.jpg,0,0.417459,0.567802,0.0321186,0.089347
frame_173.jpg,1,0.469875,0.364025,0.0215971,0.0683707
frame_174.jpg,0,0.50002,0.385504,0.0328168,0.0706147
frame_174.jpg,0,0.359634,0.199841,0.0291288,0.0340706
frame_174.jpg,1,0.484595,0.549273,0.0350613,0.111099
frame_174.jpg,0,0.431283,0.90137,0.0795238,0.192393
frame_174.jpg,1,0.418153,0.555133,0.0325829,0.0924735
frame_174.jpg,0,0.469169,0.35376,0.0228956,0.0763418
frame_174.jpg,1,0.417562,0.325476,0.0252155,0.0606992
frame_175.jpg,1,0.418257,0.547935,0.0325086,0.0942903
frame_175.jpg,0,0.358501,0.198277,0.0294951,0.0381518
frame_175.jpg,1,0.416215,0.321484,0.0256619,0.0653258
frame_175.jpg,1,0.469552,0.353951,0.0216121,0.0762619
frame_175.jpg,0,0.498402,0.379504,0.0341272,0.0792045
frame_175.jpg,0,0.484693,0.546241,0.0349157,0.109642
frame_176.jpg,1,0.418417,0.528212,0.0327179,0.11129
frame_176.jpg,0,0.494141,0.374762,0.0353527,0.082286
frame_176.jpg,1,0.413678,0.319683,0.0260826,0.0605249
frame_176.jpg,1,0.484793,0.537797,0.0331507,0.102237
frame_176.jpg,0,0.355464,0.197589,0.0298909,0.0420899
frame_177.jpg,0,0.352568,0.197253,0.0300267,0.0468589
frame_177.jpg,1,0.483826,0.529339,0.0330872,0.103212
frame_177.jpg,1,0.48396,0.364383,0.0495384,0.0995733
frame_177.jpg,0,0.411645,0.31351,0.0262999,0.0643232
frame_177.jpg,1,0.42008,0.529115,0.0302481,0.0897491
frame_178.jpg,1,0.42041,0.513154,0.0315927,0.10963
frame_178.jpg,1,0.482179,0.364037,0.0482601,0.0978889
frame_178.jpg,0,0.410385,0.312571,0.0252635,0.060886
frame_178.jpg,1,0.352158,0.196391,0.0292908,0.0485831
frame_178.jpg,0,0.483382,0.52563,0.0337937,0.0977807
frame_179.jpg,1,0.481181,0.364097,0.0431035,0.093855
frame_179.jpg,0,0.348436,0.197034,0.028883,0.0480032
frame_179.jpg,1,0.408415,0.308695,0.024701,0.0602609
frame_179.jpg,0,0.48311,0.518094,0.0350113,0.0968046
frame_179.jpg,0,0.421066,0.516864,0.0317202,0.0841425
frame_180.jpg,0,0.437123,0.845983,0.0494178,0.114506
frame_180.jpg,1,0.345161,0.197916,0.0295069,0.0472941
frame_180.jpg,0,0.427494,0.259773,0.0345358,0.075095
frame_180.jpg,1,0.405714,0.303897,0.0238058,0.0619627
frame_180.jpg,1,0.483683,0.51121,0.0319533,0.0962967
frame_180.jpg,0,0.421459,0.507508,0.0296696,0.0831488
frame_180.jpg,0,0.479282,0.35691,0.0401654,0.0972944
frame_181.jpg,0,0.437486,0.834663,0.0462404,0.107625
frame_181.jpg,1,0.343697,0.198999,0.0295608,0.0481166
frame_181.jpg,1,0.428418,0.258341,0.0376871,0.077342
frame_181.jpg,1,0.405033,0.303454,0.0229067,0.0601998
frame_181.jpg,1,0.421288,0.50286,0.0306367,0.0839763
frame_181.jpg,1,0.483242,0.507034,0.032312,0.0964232
frame_181.jpg,1,0.477875,0.355009,0.0397907,0.0882471
frame_182.jpg,1,0.421913,0.494448,0.0294134,0.0853129
frame_182.jpg,1,0.403642,0.295411,0.0235413,0.0644725
frame_182.jpg,0,0.483101,0.498056,0.0318782,0.0965617
frame_182.jpg,0,0.340613,0.199687,0.0294351,0.0482101
frame_182.jpg,1,0.428107,0.256263,0.0365381,0.0779873
frame_182.jpg,1,0.475067,0.355854,0.0398994,0.102425
frame_183.jpg,1,0.441222,0.765584,0.0541704,0.137046
frame_183.jpg,0,0.472905,0.348871,0.038533,0.0964213
frame_183.jpg,1,0.421832,0.483394,0.0293457,0.0883055
frame_183.jpg,0,0.338172,0.200316,0.0306722,0.0492833
frame_183.jpg,1,0.401967,0.292167,0.0238307,0.0621064
frame_183.jpg,1,0.428562,0.263781,0.0326576,0.059806
frame_183.jpg,0,0.481217,0.492704,0.0328348,0.0926154
frame_184.jpg,1,0.481082,0.490286,0.0342147,0.0917641
frame_184.jpg,1,0.421785,0.482163,0.0280264,0.081008
frame_184.jpg,1,0.440225,0.758074,0.0486554,0.126476
frame_184.jpg,0,0.336734,0.198515,0.0300603,0.0523892
frame_184.jpg,1,0.402245,0.292916,0.0217491,0.0565997
frame_184.jpg,0,0.472433,0.356635,0.0389429,0.09867
frame_184.jpg,1,0.429926,0.260118,0.0333089,0.0650981
frame_185.jpg,0,0.428653,0.259544,0.0297476,0.0548726
frame_185.jpg,0,0.467475,0.337122,0.0386446,0.0827442
frame_185.jpg,1,0.480055,0.483559,0.0335192,0.0901499
frame_185.jpg,0,0.421773,0.472342,0.0291125,0.086646
frame_185.jpg,1,0.401056,0.289687,0.0201225,0.0542053
frame_185.jpg,0,0.333295,0.200409,0.0290487,0.0466092
frame_186.jpg,1,0.421443,0.468312,0.0271425,0.0762177
frame_186.jpg,1,0.478815,0.477333,0.0337654,0.0886696
frame_186.jpg,0,0.33039,0.202852,0.0298784,0.0522926
frame_186.jpg,1,0.39932,0.285723,0.0196247,0.0532839
frame_186.jpg,1,0.431419,0.2557,0.0330793,0.0587624
frame_186.jpg,1,0.442934,0.712942,0.0496818,0.12267
frame_186.jpg,0,0.877878,0.494143,0.0758114,0.181426
frame_187.jpg,1,0.877683,0.496582,0.0750294,0.177462
frame_187.jpg,1,0.44394,0.702217,0.0489416,0.118965
frame_187.jpg,1,0.420954,0.462328,0.0272364,0.0816365
frame_187.jpg,1,0.429109,0.257218,0.0282251,0.053286
frame_187.jpg,1,0.478084,0.474673,0.0346962,0.0905588
frame_187.jpg,0,0.328257,0.203533,0.0296322,0.0518727
frame_187.jpg,1,0.464377,0.336201,0.0352669,0.0836472
frame_187.jpg,0,0.399012,0.284504,0.018998,0.0531171
frame_188.jpg,1,0.420624,0.459326,0.0266712,0.0757315
frame_188.jpg,0,0.43155,0.246254,0.0313502,0.0713524
frame_188.jpg,1,0.398111,0.280643,0.0184449,0.0534634
frame_188.jpg,0,0.462786,0.332945,0.0337066,0.0897056
frame_188.jpg,1,0.444182,0.665222,0.0451427,0.15345
frame_188.jpg,1,0.325241,0.204353,0.0297863,0.0524244
frame_188.jpg,1,0.478304,0.469385,0.0309528,0.0873603
frame_189.jpg,0,0.446321,0.666307,0.0467265,0.110373
frame_189.jpg,1,0.433029,0.244678,0.0341912,0.0674995
frame_189.jpg,1,0.397422,0.276096,0.0189537,0.0505594
frame_189.jpg,1,0.478207,0.463278,0.0317371,0.0836415
frame_189.jpg,0,0.46135,0.328103,0.0337379,0.0826781
frame_189.jpg,1,0.321982,0.203405,0.0315569,0.0528798
frame_189.jpg,1,0.419672,0.447992,0.0265623,0.0846905
frame_190.jpg,1,0.432937,0.243359,0.0331609,0.0700797
frame_190.jpg,0,0.320579,0.203212,0.0304332,0.0521769
frame_190.jpg,1,0.460611,0.329785,0.034684,0.0919222
frame_190.jpg,1,0.478868,0.462455,0.028135,0.0805149
frame_190.jpg,0,0.419501,0.441216,0.0267153,0.0883428
frame_190.jpg,1,0.397931,0.275847,0.0183807,0.0471969
frame_191.jpg,1,0.31647,0.206829,0.0316485,0.0546594
frame_191.jpg,1,0.419855,0.438089,0.0260899,0.0832692
frame_191.jpg,0,0.477541,0.45608,0.0299746,0.0810715
frame_191.jpg,1,0.459837,0.325397,0.0345024,0.0868553
frame_191.jpg,0,0.397263,0.272723,0.0174618,0.0472237
frame_191.jpg,1,0.446504,0.643969,0.0410044,0.103146
frame_191.jpg,1,0.433081,0.242318,0.031983,0.0660901
frame_192.jpg,0,0.434257,0.243972,0.0304126,0.0589725
frame_192.jpg,1,0.458765,0.329611,0.0316248,0.0927216
frame_192.jpg,0,0.397431,0.263973,0.0183288,0.0535088
frame_192.jpg,0,0.312654,0.206983,0.0319574,0.0543711
frame_192.jpg,1,0.419025,0.439974,0.0240452,0.068443
frame_192.jpg,1,0.475139,0.451993,0.0317214,0.0806545
frame_192.jpg,1,0.445388,0.625374,0.0410537,0.106222
frame_193.jpg,1,0.434993,0.242167,0.0299294,0.0565615
frame_193.jpg,0,0.446418,0.621062,0.0388205,0.0995478
frame_193.jpg,1,0.458091,0.327283,0.0299899,0.0923419
frame_193.jpg,1,0.47397,0.450499,0.0330099,0.081025
frame_193.jpg,1,0.419152,0.434011,0.0254314,0.0747657
frame_193.jpg,0,0.397217,0.262047,0.0176725,0.0531974
frame_193.jpg,1,0.310431,0.207518,0.0313919,0.0541732
frame_194.jpg,1,0.434796,0.241773,0.027487,0.0508641
frame_194.jpg,0,0.456011,0.326608,0.0294531,0.0995682
frame_194.jpg,1,0.472213,0.444496,0.0359552,0.0831723
frame_194.jpg,0,0.307486,0.208676,0.0308888,0.0542241
frame_194.jpg,1,0.398073,0.259417,0.0169853,0.0519329
frame_194.jpg,1,0.419328,0.42714,0.0246052,0.0730698
frame_194.jpg,0,0.446803,0.608987,0.0381946,0.0952523
frame_195.jpg,1,0.419653,0.421504,0.0243875,0.0720613
frame_195.jpg,1,0.303788,0.209146,0.0305135,0.05686
frame_195.jpg,1,0.446425,0.598592,0.0398038,0.0939473
frame_195.jpg,0,0.456257,0.316318,0.0287105,0.0834933
frame_195.jpg,1,0.434645,0.240436,0.0275629,0.0507964
frame_195.jpg,1,0.398707,0.254762,0.0167556,0.0513668
frame_195.jpg,1,0.470535,0.439355,0.0354445,0.0782973
frame_196.jpg,1,0.41907,0.41977,0.0238612,0.0722293
frame_196.jpg,1,0.301162,0.210885,0.0310727,0.0612609
frame_196.jpg,1,0.470117,0.436643,0.0351576,0.0773105
frame_196.jpg,0,0.445365,0.585476,0.0417486,0.0999397
frame_196.jpg,0,0.398783,0.2542,0.0172296,0.0490377
frame_197.jpg,1,0.444557,0.579057,0.0352399,0.085379
frame_197.jpg,1,0.469186,0.431733,0.0338945,0.0823809
frame_197.jpg,1,0.419005,0.414537,0.0256159,0.0718198
frame_197.jpg,0,0.298022,0.215239,0.0307443,0.050496
frame_198.jpg,1,0.468191,0.425973,0.0339474,0.0796697
frame_198.jpg,1,0.443703,0.566955,0.0329084,0.0841146
frame_198.jpg,0,0.400791,0.245589,0.0176356,0.0512674
frame_198.jpg,0,0.294799,0.209205,0.0291835,0.0593754
frame_198.jpg,1,0.418757,0.408253,0.0254456,0.0746726
frame_199.jpg,1,0.436783,0.233886,0.0251017,0.0537811
frame_199.jpg,1,0.29564,0.209189,0.0233687,0.0562286
frame_199.jpg,1,0.419064,0.407903,0.0251844,0.0686924
frame_199.jpg,1,0.467455,0.42499,0.0329939,0.0761683
frame_199.jpg,1,0.444613,0.557193,0.0396658,0.094895
frame_200.jpg,1,0.418847,0.398282,0.024872,0.0803179
frame_200.jpg,0,0.402065,0.238414,0.0165343,0.0501386
frame_200.jpg,0,0.442095,0.547122,0.0375278,0.0890359
frame_200.jpg,0,0.289232,0.212708,0.0301483,0.0547699
frame_200.jpg,1,0.439126,0.226135,0.0291318,0.0630009
frame_200.jpg,1,0.0232035,0.918748,0.0459332,0.152561
frame_200.jpg,0,0.466871,0.419612,0.0323873,0.0775433
frame_201.jpg,0,0.402899,0.235716,0.0159635,0.0490839
frame_201.jpg,1,0.438815,0.230776,0.0266052,0.0505463
frame_201.jpg,1,0.418598,0.391922,0.024362,0.0832107
frame_201.jpg,0,0.441336,0.535715,0.0407368,0.090523
frame_201.jpg,1,0.0275956,0.881786,0.0546948,0.223454
frame_201.jpg,0,0.465763,0.416488,0.0316908,0.0770225
frame_202.jpg,1,0.0302191,0.887989,0.0598515,0.205605
frame_202.jpg,1,0.465484,0.415549,0.0311668,0.0756751
frame_202.jpg,0,0.439628,0.530575,0.0413544,0.0916324
frame_202.jpg,0,0.418906,0.391567,0.0236639,0.0805705
frame_202.jpg,1,0.403805,0.227066,0.0153667,0.0620177
frame_203.jpg,0,0.404833,0.221926,0.0162293,0.0674316
frame_203.jpg,1,0.439005,0.230055,0.0257038,0.0500863
frame_203.jpg,1,0.0349296,0.87147,0.0686384,0.172696
frame_203.jpg,1,0.464042,0.410121,0.0309367,0.0778921
frame_203.jpg,0,0.418572,0.386577,0.0235708,0.0808353
frame_203.jpg,1,0.440593,0.528891,0.0353,0.0765722
frame_204.jpg,1,0.463186,0.40684,0.0310568,0.0760464
frame_204.jpg,1,0.439371,0.517525,0.0326792,0.0811573
frame_204.jpg,1,0.0455929,0.845014,0.0659391,0.163986
frame_204.jpg,0,0.418312,0.386898,0.0209574,0.0679355
frame_204.jpg,1,0.439456,0.228192,0.0259271,0.050778
frame_205.jpg,1,0.40646,0.217356,0.0159825,0.0654445
frame_205.jpg,0,0.0499878,0.829743,0.0657088,0.162005
